id,predicted_price
2770602265,550828.2699
3971700937,298850.747
422049203,212499.2078
3076500830,333512.4685
1423400260,299085.0226
9161100795,463035.7564
3126049052,496071.6632
5100401468,372194.8416
514500235,433272.678
1423200170,204314.2686
1402100070,459843.9669
624110020,760756.5524
2407000145,224820.7326
1890000225,837048.2906
1320069271,327547.9766
5490700085,341285.4643
263000155,469003.6551
3726800201,457587.8311
5153200358,294066.3266
2725079018,812799.4681
7165700200,259939.2932
9429000170,601318.3315
8718500075,379012.5029
1760650950,302555.815
1068000559,1148570.931
4113800500,623346.0067
4077800507,541360.2295
2725069150,712601.9455
4008400035,710364.9877
7016310270,407622.9366
1432701230,229392.4458
3278606050,381784.0746
2473350710,438971.6437
2185000685,203581.8322
7792000025,433412.7198
6868200029,500804.0235
624069003,735160.1332
7431500280,844893.15
3296000040,568160.5456
1118001215,1701172.222
6453900040,772799.0457
333100209,799919.7614
34001765,593890.9743
8946700100,392324.6471
5561401210,553510.5094
6671900095,353070.0707
3275850020,698254.876
3876300600,411736.1443
1450900020,258282.5377
8562780280,300974.0094
7663700973,339186.5131
2126049032,389162.2627
1823059159,182146.4203
3438503426,275389.7317
9297301495,557799.7244
7140700850,365176.9086
7942601805,695647.7226
2555900030,366362.2031
2887970040,267083.0928
7419700010,642260.9031
2239000011,373745.6054
9283800050,311726.7741
9407001340,273712.356
217500140,539184.556
7212660520,255318.3467
3298201170,376449.5709
3057000400,313173.9191
6865200444,456172.7381
6071600340,513146.0434
6821600005,721764.3722
1235100371,823940.5625
7796450340,384142.7952
3603000410,176935.6411
9297300255,579861.3593
9126100850,535541.9382
2770601462,480986.3094
2599001500,219117.8491
1102000095,909654.103
1853080640,960081.708
9551201585,952992.7602
3438500796,309343.9956
7518504291,527543.865
9269200340,390580.7168
715010130,1542962.228
1982201485,631492.7942
9526500080,361855.455
9277200180,462021.5541
6669150280,289730.1425
8917100153,579035.0918
3760500516,1062110.066
2725069050,954766.0456
3332000091,311655.303
8562770080,566742.4347
8151601190,254419.0491
8563040160,592901.7763
240000269,793551.8206
4307350200,312422.597
1311910300,256269.5316
3574900030,482030.9772
7853230570,452115.6535
320069049,357341.7662
9839301060,632584.7787
7011201333,686752.5043
2781320100,292504.2663
3421069120,416981.9102
7852030320,452077.7788
5316101075,2330818.055
5309100750,562478.057
629000730,686057.9458
511700170,306736.354
1562100030,549145.7916
2489200230,607272.1985
524069116,516798.0035
5315100737,938625.9772
1868900675,833714.4006
1608000120,371234.3374
705700240,345336.4664
7575600610,265517.0871
1778500015,731027.2056
5423500240,212481.8509
6713700025,351156.2487
2734100734,309098.1196
301402280,205375.1779
2113700205,288717.7061
4114601570,2769923.544
3332000615,323914.8247
3630050180,371972.2259
6852700520,503555.8078
6870310010,606403.35
6163900981,359013.0058
393000142,411645.7513
1771100130,344211.2234
1442860160,393785.7182
9191200435,560359.3521
6788200800,821196.827
1115300070,667390.6854
3176600105,702749.2242
2770604665,581492.5141
5469500580,477876.8229
5680000545,548112.9609
3424089119,571641.4216
1328300180,331210.8879
1773100922,356010.0632
4123830480,313735.6205
9808610190,1098935.392
4250200140,273002.5564
4217402115,2970942.552
3831250350,423808.0337
2397101055,804663.4667
6817850110,852187.1107
7526800200,597030.4319
7853370100,636633.3313
2523089025,899318.2141
9476200680,265721.9727
5714200140,409688.0395
3575304895,552774.5956
263000018,443550.4366
8080400177,545870.5653
6450304130,324652.4528
514500090,535653.8211
9477000300,438385.8989
853600310,1410390.851
1951600240,213439.1062
1099900120,350438.7515
5323100120,526998.1007
1223089016,421666.0742
522059172,251144.705
1930300190,686684.618
9542840410,307771.2716
8665050530,498275.9801
5592900205,361208.1133
5450300010,622530.0032
2459960030,329185.4553
3331500455,548662.49
3432500705,419577.8658
3702900165,333398.2702
5249803550,586694.1345
626049058,429548.2995
1788900380,190950.2857
8075400360,231303.0713
9113200250,730926.9384
2738640040,690045.7705
7821200307,477915.9232
3530440140,221801.0058
3582700130,439585.4653
9276200569,751520.1231
7197800020,584773.2771
686200490,556446.6945
3501600100,365791.4822
6383000690,586291.0048
7604400150,368614.742
5249801411,735410.8896
2607720420,443279.2592
9561100010,403850.4596
1796370590,257967.5871
4077800593,355079.7362
854000165,239833.1625
5536100010,800634.979
4188000670,827237.7008
31000165,1327761.804
662350050,902603.8207
4137000280,261574.9922
6169901130,1047158.678
1953400510,248043.1051
7518506716,1035010.79
1552520010,376523.6652
7955080270,315911.3769
9212900100,542568.8623
3438500798,322410.532
7899800890,266912.0206
4319200605,489785.0073
1329300480,360834.7242
8935100100,854860.1705
5016001260,453257.7636
4337600280,298305.7777
1446401220,210756.8133
7135521530,607917.8212
6888900115,254897.819
2413301070,280205.5491
345700040,255926.4175
5566100145,461025.5893
7634800070,339992.9698
9346910500,661982.4385
3529300060,317489.9337
8128600060,1114631.875
8572900275,217380.5436
4139420590,1172653.225
9274200322,626228.2946
1472700200,559168.8706
8820903380,498525.4267
8563010130,883667.4965
8965450110,840006.9129
9274204230,488701.3007
8165501700,382937.2672
2193340260,532728.647
1860600290,890458.65
1222000055,215415.6747
2492200280,449295.2932
2488200455,361332.939
809001520,1150599.278
1796361140,246886.5536
6398000011,623043.3113
6813600365,598106.6742
7504100920,802422.4311
8835770330,677206.3451
524059322,899796.2284
4307330280,367632.8112
1245002952,959265.775
2021069059,231564.1115
5700000595,647161.862
3629970930,806053.0474
3336002215,260800.3985
5100401060,664539.756
3278600750,297411.3619
1126069045,1477296.512
7568700175,337999.9692
452001475,512923.6201
9283800230,453060.0547
1737300130,563942.5301
6189600040,512231.4874
3679400025,505874.4734
1096100010,332665.1682
9513900050,253439.4394
5452800645,722500.6255
273800100,235455.3887
7228500037,469791.4606
808300090,436414.1994
2493200215,523750.8403
5035300255,698264.7932
3380900160,389075.0402
3630000130,412267.7213
7300400670,285608.5721
6798100070,354522.1108
8078400010,546657.0938
5566100060,502902.3094
2768200212,506267.0086
4035900060,578892.8676
9460000110,360781.1951
7199320190,537850.2888
2225039081,471943.0584
9512200050,593821.2101
2634500085,324201.3132
3654800200,281869.7386
2724079090,1234352.43
2597520720,765212.1073
3034200426,383267.4975
984000130,301649.3564
7852020670,455808.4596
7923500060,713190.4584
2310030510,286326.7739
2205500540,504323.6413
2493200015,379090.4718
7853361420,562240.1172
5652600605,536742.778
5285200020,308229.349
9406530150,365317.3294
5706300020,507342.8984
3278602490,395998.7148
7197000100,544203.447
4447300008,577057.4432
7899800045,233016.7482
9250900095,350391.5525
9268851740,596829.7768
8682261440,467829.0454
7284900385,863528.0024
8079040300,426910.4016
2225300585,394402.1661
3223039013,421401.1121
2013801350,249551.7959
4055701110,846858.0501
3578401770,433962.8833
4046500720,562710.5379
6145601745,371945.7965
5207200195,637914.8476
1972201856,575924.5446
7212680080,244596.358
7277100510,627998.7743
522079022,590785.6321
5605000440,874834.0676
6632300230,365466.7525
8815400165,655079.1565
6708200320,544308.1582
2426059076,590984.3802
3260200200,578718.3544
2770601741,495605.0025
4338800500,260671.5454
9201000320,726784.7424
7655900038,340175.2983
3625059140,639880.5736
4222310010,235007.7075
2114700115,292227.2881
3291800710,318488.2531
9406590010,413437.0893
3025059124,2878635.421
7972601250,401559.4748
930000470,1024611.842
6690500060,492222.9498
16000015,182211.0467
5693501102,579529.5907
8079040490,455126.6514
7225000155,334070.239
8819900170,774227.1961
7972601270,313590.1168
1224069074,818162.4646
5126900321,337804.7569
3438501860,294862.5155
2822069080,383494.3919
1656600310,581559.9011
3856900507,1240157.888
1626069139,516214.3122
2524049257,1303690.644
3904960150,546724.7808
7214820610,437686.7624
7977201845,578181.9342
2428100080,865136.5703
2202500135,425414.3007
1523550220,666055.8015
2313900610,464408.6962
4123840050,362280.4554
2125059124,1133820.875
1225039067,461024.2401
6431500283,491380.3198
2473380010,293200.3509
5694501195,422522.2412
2881700046,377730.8508
6837820330,319753.2114
2337300370,192719.1928
3876540630,226310.5764
626059317,353813.202
3374500520,345033.193
7228501903,380021.8975
4019300051,499699.072
4232902615,684267.9059
3546000090,250760.7352
8127700215,746017.9171
3438501100,465788.5364
1769600066,696713.126
8146100610,604749.9261
3052700695,577576.876
7954310210,621472.0985
3761700053,2264557.448
1320069179,356168.2074
1331900410,753789.3836
7303100210,295683.7276
2464400285,518672.0128
6163901150,374992.9297
8955800045,353212.5328
2314300200,428861.3867
9528104360,379506.6632
4177100005,649930.1826
8856960260,305231.1649
1828001220,632729.4147
3066400710,720458.3465
624110610,856054.6177
4040800260,428376.9541
5019500215,537330.3898
2481630180,1283434.663
7203170190,714248.6609
510001280,906261.7788
9430110120,725959.2585
1565950030,326860.7218
9828202255,826138.4588
3878900270,459408.0575
8091600080,197183.6205
1112000035,320996.4521
2228900270,306378.911
6648701740,287105.4984
1245003740,675650.7785
2174503441,561692.8131
7708250010,312529.8567
6072300110,591827.2089
2329800140,265002.2122
1494300040,508966.714
3832050130,308529.0749
7203100730,882129.7772
7199330170,447269.4586
7785000220,740761.8789
1250201175,421129.6405
4054500180,1080613.455
7905200061,424204.6711
3751604895,202877.851
5220300140,312682.52
3323059027,323563.6441
8651611980,889399.9316
8673400190,548802.3421
1668500100,864392.5627
1023059365,560638.1745
3308030060,361309.8492
4232400860,955533.1116
2144800615,276720.0745
1568100920,1936440.486
9406510040,519540.7736
2923049421,329061.693
1051000040,1405379.823
2077700042,665487.2925
9423800030,296344.2196
9818700455,649710.7997
7133300675,362520.9328
4113800550,645491.2699
5553300375,1672665.11
2025701530,281460.522
7942601155,433102.0883
7524300020,280509.5705
2520069100,289022.5871
5412300410,217860.5725
7504110760,757483.197
2594200350,433901.8505
2722059013,227258.245
8078430480,551163.639
1423069162,485330.2704
8856001090,190704.2462
7000100631,865771.653
4222200280,231046.5737
7971300050,607102.9495
2009001600,258756.8838
6619910140,689437.3772
2877100985,512047.8069
1196000007,350467.3775
1330850130,747104.2623
6664900410,251334.4371
1231001110,279490.8853
9235900030,304246.3548
9407101840,307218.9581
9523103001,397239.9282
2149800278,332100.7113
7234601198,685179.3671
9476700035,376146.8901
9297301065,758309.3722
518500700,827788.5065
7843500090,330706.611
6056110780,324331.864
2345700260,330467.6242
3509600070,247070.6395
1431700280,358177.2867
1623049174,266605.659
3024089049,383835.1341
7853340450,380579.6707
7732410360,791929.1443
1446800995,304088.5743
2946000285,239678.9703
425079100,532416.8023
3876313040,429461.0892
1762600260,995939.6889
1925069121,1124841.483
7443000480,867612.8073
7820000015,351641.653
4027701253,486532.0613
2826049165,378503.4288
5426300060,791292.3385
1278000210,188574.7621
923000270,359846.0419
7657600005,254575.0521
3024079057,379494.0476
3276180020,292906.7155
7304300760,303292.3634
3908100020,538334.7511
8835400805,737889.1105
4051150070,233914.9172
3904930530,436568.4552
6163900971,404652.3491
7942600310,432021.8203
4365700330,278203.637
423059207,269367.5236
3992700265,331342.8382
7177300090,455753.5585
2540820010,672697.7566
5700002510,1087793.259
5201000030,588469.1605
7631800015,2163043.149
2922702965,704798.4339
1525059198,948485.7752
1245003160,721538.4755
3810000455,316470.6928
7855600080,666685.5276
5701500030,1140586.781
7504020400,646691.2195
1402600570,328935.4929
7575610760,269304.966
8731990370,336093.1736
5021900090,869365.3837
290000075,466519.0032
2841500010,500846.3597
3955900830,440230.4756
7852110140,556447.1216
1311400350,247400.8685
7773800015,581958.5345
4123400320,508875.9941
2725069157,876833.9956
666000143,876094.9721
5101408678,504923.9786
6371000026,382612.1428
2024059084,618081.5549
7283900036,366774.1541
8881900230,749039.9823
3959400135,417601.9221
7696610270,241504.5962
1689400150,841304.7514
5103900015,427786.9092
1441000350,459864.8175
5101408735,340291.8845
3126059027,2082127.802
2320069014,631718.493
9541600015,618070.6771
8682320420,799172.3298
1562200090,589782.3481
3395070980,572607.0043
7349600230,239754.4883
522049122,246883.4867
869700060,308186.4207
811000055,1184734.915
1221059176,382744.8521
1523059103,461842.8036
2025760210,744610.8029
9218400088,336562.9185
8682292020,446207.8864
2623089135,455427.452
3758900259,1379741.843
524069049,564360.2818
3121500150,808727.2495
5581400080,771739.0462
8087800020,475287.8174
4070700290,738503.3171
3296000170,611935.4745
9238500040,520390.6825
2744600040,348538.4112
6813600380,645924.965
6140100150,505071.2293
2201500555,447456.2081
2600110250,608080.0829
4337000275,185101.7301
1186000150,634626.0328
1972201963,500989.6
1105000745,403477.2576
2887700560,592707.6611
4039700080,745960.6585
522049104,286077.5873
7520000695,195116.4165
7714000310,384612.724
4319200060,705749.0088
8624700015,719543.7643
5104520610,294909.8012
2354300845,308519.1748
3824100291,479315.8113
6151800612,247646.0586
5454200080,993284.9654
6413600290,355306.7854
2131200065,323778.9892
1459920010,296965.2947
50300090,411788.2631
2326300090,628291.4929
7714000070,382487.781
3630180500,1038933.517
1727850340,1067097.576
8691430330,982382.07
2310030390,284357.419
5561400610,500404.7028
7010701016,474134.6378
7883605915,282927.3955
1282300995,368791.3674
4040700310,496170.6624
3353400435,241152.3528
2143701015,556068.4976
255450020,386785.69
1020069017,377350.5478
4038200120,502780.1732
9284801100,234399.209
1965200075,589679.4411
847100047,572274.32
4038700720,556108.8495
6815100085,895919.1265
2508000020,354202.8611
255520180,692055.3261
6822100750,569275.7857
869700050,332285.3882
1775801405,555267.4536
6600400090,231205.8758
7202330270,456736.1865
1683400165,845785.7085
2625069070,1062235.349
7625702440,444283.5052
3388000640,234761.3505
1899400365,352227.6221
6899990200,831236.8535
5569700020,819576.9954
986000045,316131.4229
3293700221,315704.9175
3764800250,361656.085
2291400566,352960.4096
4219401236,1438754.437
4239400840,180668.2698
7211400990,191360.0974
7696500280,199202.813
7215721070,503466.19
3204850140,341747.6707
4322200220,665421.3266
2566300100,1227690.614
1944900090,443910.1094
6648500390,268484.3585
7385300020,764970.2088
1704900135,344938.2759
2877100655,803312.6073
2726079098,629633.5578
7625703800,464164.4286
318300040,605316.1566
7922800190,551597.8448
2023049361,204785.4563
8946400210,457304.1283
6071600450,532775.9943
4343800100,405944.3823
1443300140,353790.0138
1024039001,890131.3686
2767704860,655279.8782
7234600851,679148.865
644200065,854036.0851
7784400035,620530.0356
3826000560,229970.104
9272202260,486299.2547
263000253,454132.2346
3621059043,617643.82
240000130,553346.585
1352300120,223087.6884
7849200861,302554.7674
2487700130,469713.9011
1796100140,271525.5419
7234601221,541035.5463
8651710190,457131.0554
2916200091,587636.2213
1232000915,526873.0361
1545801970,270188.4798
3211200420,358136.7253
7686204675,207937.7177
3141600210,200154.7665
3959401284,592156.5433
2113700825,259423.1715
3876000710,388354.4467
522069022,516582.8116
3214200070,356611.351
1221039156,311836.741
259600790,471058.907
785000040,500228.5917
8138870470,521209.7303
2596300035,336139.099
540100057,1292120.023
3073500045,518898.8862
5363200266,409169.5659
8682261650,501398.3861
3224510080,841326.8352
3211270160,443341.8049
9269200520,225414.3424
293810190,464787.4403
4197400043,316754.625
3026079031,337778.4035
5332200405,966919.8802
2473411210,309109.1671
9268200315,545380.0021
8123500050,638927.9983
3221069091,477369.6945
2485000165,642313.6028
4058800215,590822.682
1926059039,810368.2648
2533300680,959493.1783
3343903640,370672.5831
5700003705,1675952.153
2023049372,405819.3546
4058800830,521690.027
3333002302,459432.3321
2944500340,299358.6477
1982200790,578137.7004
8929000270,509467.4796
8122101440,300340.4633
7525530470,769101.5681
9332800020,681380.8092
3878900525,240725.3475
5420300210,273395.6491
9232900165,331717.0202
6414100026,413122.3751
3013300660,803793.5426
7954300120,593136.6311
1081200360,313164.6358
2877102345,536232.2251
2202500255,488984.6575
7984400050,207887.4049
9558020380,450138.188
7812801850,196956.9145
8944460020,357359.2411
2306400040,575793.8196
8649400410,363563.8233
7889602020,238848.5268
2041000025,459269.9542
871001484,601090.0408
2767602141,524439.6599
3630180470,758566.2707
2769602140,451882.973
2473250280,326714.7654
5422560660,534352.9193
3756600240,377992.5396
8651600160,771579.8479
7202300540,836849.4906
8961950250,442006.3121
3303000130,443275.6436
798000062,273767.0484
1695900150,912137.3612
1604730150,527959.5514
4136930310,377863.3504
8835401250,1680328.426
8665900328,507425.2331
9262800255,284820.5089
1853080570,822694.7388
5556300114,883691.5785
9517200290,419166.2612
4037200295,515460.727
7417100123,366616.096
2620069077,238762.0738
7922720040,632029.2808
558100090,552054.4918
257000037,310990.3615
3319500385,503146.9152
9297301520,322820.4906
3580900090,366787.7984
1321039076,179789.4866
7227801581,312730.4617
9407001620,311273.2362
2130400150,323855.664
2312400200,258840.2286
4046700210,395808.9781
1193000480,1010381.614
1492800296,508796.9392
3013300017,407278.1103
3630240140,592621.7878
1049010390,340223.9515
9320900420,178873.6553
4315700060,382026.8679
2591010290,329062.1813
323089085,683302.813
6600400270,215429.9456
2919701105,464651.5984
7202360670,911544.6579
8927600100,779037.816
3211700045,625666.9422
4027701326,479684.1448
1601600195,278533.1595
7853280350,750557.267
3629970130,706334.3122
7203120020,854704.2667
9542900190,360938.7317
8035350120,535941.8584
1238501184,955909.2869
251200240,471319.1599
8945300200,202763.5372
2162000160,1065482.888
5466310060,192376.4807
1239400064,795961.2189
5205000020,321572.9324
1720800305,707359.2439
7280300375,596790.5569
2095800400,461245.4276
7852010950,562607.2228
1428001160,558794.786
9528104910,686565.7654
8644210470,906680.0919
7923300310,514131.374
254000100,629071.8676
1931300688,478126.7006
7007700030,456244.0069
422049178,227331.8115
422069067,457040.8105
2923049393,379307.2707
930000305,466771.9814
2461900448,471643.8005
2610100020,306309.2499
2895550050,222454.2448
7701700040,268871.3235
2460900020,553364.8774
9827700105,539268.7901
1005000240,306895.6941
7200001254,514237.2196
866400040,528491.1896
305000170,663556.1107
2260800110,896544.7942
3442000127,729354.5017
5253300437,462361.1351
7576700150,997382.8673
5469501410,558880.9251
5104531120,820220.5626
723049434,341852.8354
622069006,2113151.257
2517101200,302272.8491
8159620160,230919.7033
5561300640,431132.4518
3317010130,218286.8611
4364200250,359319.9844
8732300060,708283.8814
5603700025,755277.8968
3585900190,1406819.944
3996900575,286192.7737
8731801260,214999.8513
3810000860,396062.5392
5700003585,2007747.421
6332000050,472802.9335
9286100250,391440.089
9471201110,1019303.518
9290800050,543208.3996
7300200400,650999.4876
526069024,869336.6745
1454600156,1213735.914
3904980360,509532.6278
2626119062,256270.1915
8651730290,443269.0383
7611200195,721416.82
1919800260,637283.7505
6632900354,291880.4009
3972900195,332309.807
5151600170,306519.0918
7016000440,460678.9917
871000435,760610.5143
9578060540,518478.3692
2332700060,894724.2978
766000240,285634.536
4363700200,278501.1772
7100000250,333459.0187
2781250560,242411.7191
2781250100,346502.5015
5419800220,261703.7344
7147600245,251895.8693
2926069083,936783.0527
6189200125,826010.1632
9542830160,295143.9969
5152200020,262902.8319
9412900045,511618.5256
6600410480,198367.871
6979970080,544599.4593
5636010280,259816.6501
1732801300,776627.9906
5561401530,496818.372
9578500510,339601.8643
7304300906,317447.5607
1223089077,584358.0425
721049207,265756.2401
8691330310,843519.4705
1523069204,447513.0499
3188100105,609109.0675
6608500290,398528.3483
2891400410,364683.8753
7663700551,313568.9085
5413200140,243115.3918
425069139,653494.8627
6713700155,371458.0714
2767603505,495540.7681
7789000080,266589.4582
9211500620,256594.4115
3750604417,221720.1094
7922800320,610396.6509
1471620240,364989.2635
2222059052,372153.5625
9551200270,1054793.258
2767603160,560383.9347
9406710060,382611.2672
8929000250,409559.3566
5538300120,398615.2512
2223069120,444824.1486
1652500060,1680873.282
8564500240,431786.2586
3629700120,609352.4828
3943600070,422973.4401
4171200025,287845.4497
2425049063,3187104.055
9828701650,408720.5238
3581000340,352466.0063
8100900015,410722.2016
2125059161,1156104.351
304000380,226284.6784
8146200070,1593428.463
686530170,562224.5047
2917200645,452560.49
9547200530,853014.839
2122059199,298423.1053
1150000740,730136.0094
5706200060,274019.1057
9265410010,224008.518
4083800555,510610.0436
6152900332,345287.027
2520900301,216968.3911
9828200790,535029.6177
1657530180,242632.2391
7471900045,268563.4487
9828200460,439235.5163
1775900140,442150.3557
6139800430,446470.3142
7214400005,487216.2259
5332200026,486212.6047
9510970300,787189.4728
2540830020,400761.0475
3392100140,200658.9592
1326069191,362724.4987
2125059112,1058081.278
859000022,344359.1379
8854100350,693692.2516
121059007,248971.2134
7977201707,488832.245
3859900060,2191421.458
8815400735,753997.2123
705700530,336816.9945
6600780130,375413.7766
6378500105,410519.4341
8143000310,472961.7011
2877102330,676192.4506
3526039074,614852.2973
2115510300,263703.8561
3024059014,2239089.62
2141330360,584065.9225
546000400,474766.7835
2071500011,421663.7937
7972000240,212881.5854
7016200460,470921.7103
6204200180,423735.0152
1552100135,1249161.598
88000173,438173.116
2581900235,772268.7316
9211500560,255998.3271
621069218,436019.6882
1321970240,305176.3804
798000630,339194.791
421000285,268585.4115
2824600180,886505.5749
3832051140,324813.0609
1237500105,702350.1657
8802400906,277767.5636
3166900270,427802.822
3682000060,378723.0803
5469700020,275746.2586
1245001820,642280.0862
9547205660,587204.9239
7974700122,697009.8987
7550801225,562649.3823
1099950050,811473.514
1402900460,310234.174
7636800041,1767919.26
2115720270,288196.5435
8651441750,193534.1791
3904100035,266957.081
8815400020,623394.6643
3303860590,462737.6592
5427110040,1018791.706
1782000160,372461.1186
6204420290,514747.2255
3995700245,302320.3137
7955040130,446189.6257
1442880650,538641.9283
8833510230,791665.6276
7283900551,500506.4801
4396000180,268428.0198
7504021310,734219.9137
322059264,329346.5625
3654800040,284500.5204
2767704777,499817.3329
3278602190,359852.0564
3236500220,495845.771
3410600100,298722.5418
629410180,775975.8094
3352402250,153885.1342
4363700304,323387.5336
7237550130,1263685.263
9808590210,1490800.774
8074200175,264107.8623
3463400330,421098.9035
6306400140,916548.2207
8564950250,532353.5907
5381000070,211924.2325
9826700697,522976.5877
8132700190,464122.9221
7943000020,164703.4368
9547204675,650405.2685
4112100101,489909.5974
727500030,666481.801
114101426,382647.3108
9274202005,768368.2842
1193000380,872872.175
3039000020,480728.7275
7852170130,667009.4558
2624079010,574029.02
4137010540,264572.8561
7576200012,961378.3667
1138020020,355363.5432
3969300030,197491.8242
898000200,213477.9121
5153100030,303360.4499
5104532030,528230.1548
4406000050,235517.6414
9274203390,609494.1426
8682290360,450110.6649
6928600330,238460.1779
4139680070,885411.7845
6844702690,450657.5589
2154970020,2024028.748
4385701285,1169706.49
2426059071,580854.7489
2867300160,580133.3809
9512500720,511423.4739
1773101020,320773.7232
8687800100,290325.6556
3627800050,1423877.902
1604600227,278864.0984
3300701170,423348.3826
9250900111,482635.0536
7015200790,649903.4454
1311100490,231854.2482
2469000010,884988.7069
1982201596,545938.7732
1862700290,340817.0108
2586800270,223954.4119
9528102772,463766.1073
5490210200,426963.4377
6669080020,409916.9975
179003055,246065.7355
1860600535,916213.013
1592000130,631777.0563
3905040170,534604.5739
9320500080,259149.1673
9276200850,471967.1281
224069114,670567.6202
2260000340,582970.3289
5096300130,392214.5803
3432500215,375438.5094
2600000050,700412.8971
8856003839,236341.4195
2492200435,424449.1013
7855900110,1041170.165
6806100250,321533.4347
2770603523,508543.5307
1370800515,1782712.328
2726049150,489414.2783
1226059161,540696.8492
1068000375,3997750.008
9528104109,461381.2717
5126310060,497603.3668
1951820070,577231.5993
1545805980,361535.9235
9464700340,920913.51
4319200675,932707.5594
7518500885,575227.5665
7852020620,491292.3628
869700370,328704.2601
8643000190,251603.7924
8902000267,553473.7563
7972602435,261266.6693
2050100210,905736.4473
6705120540,501041.6122
2767601390,632008.7408
4141000490,1255839.565
9345400350,802708.4954
3222079162,340275.4118
7789000120,229597.6002
6646200770,715585.7005
6666800180,809263.3651
1725800280,464821.242
6117500460,1006510.569
5470100220,226943.658
5457300478,476431.8555
7550800195,580464.7166
7787050180,578097.1599
6204430250,501665.6521
7640400250,521782.9206
624110920,796818.6089
3629920140,370293.0874
7173700518,673447.4582
3210200395,258856.5973
2473480560,394104.6437
2623089141,508243.0754
1423800080,229204.2149
2076400050,291163.7146
3832060120,302113.1919
7702600930,446823.6678
5101404555,394667.7337
3723800415,381086.7064
3356403400,223288.6926
9214400125,510608.8807
1797500530,545503.3385
9551201660,1126652.145
3878900815,370767.7042
1760650280,330713.0777
5466410030,236341.2617
6388930620,587686.7258
2331300395,815687.6922
9412700160,280903.9553
871001611,593977.5442
3142600120,629067.2307
3995700220,363611.47
2310000280,265645.1641
8039900400,388792.1576
7504021510,708852.1736
1959700445,1723213.664
1556200155,607964.6848
3629960590,390658.7504
259000240,481057.8837
662440020,425119.7229
3123049142,530834.7589
321100260,796876.533
6840701095,497524.7245
3738900165,428762.7357
4427100130,390563.5054
9238500100,473251.172
6145601810,353760.4975
2570300090,369722.3286
4017600010,495981.3913
1005000220,375593.4521
1257202120,454993.0413
9527000490,512835.3982
8691400080,704685.3282
1726069084,458702.0685
248000240,197190.123
6113400046,345990.3718
2130702350,379435.2482
920069052,254752.4352
6071300160,553726.0348
1623049041,165046.6045
9268200285,356534.9729
1843100520,350826.9046
2887700826,665025.9513
9122000385,555003.9629
9475700220,373748.4537
2804600005,817220.8279
2896400300,368315.2315
5015000180,763891.3483
3630220180,843297.3867
8832900780,539220.3868
1568100300,518964.7116
8718500610,392947.8775
4147200140,1167128.894
1973700030,945751.1413
8862000075,158561.5621
9320990110,282178.9951
1151100035,388165.0795
2011000010,223584.5679
1651500060,1081528.291
446000190,793987.1046
2344300220,890154.4207
523049195,234615.6848
9191200015,652083.8908
7942601410,698527.1137
7137800300,200313.4342
